Locus	chromosome	position	fst
25162	LG22	564007824	0.1091
8794	LG22	564016904	0.1445
19286	LG22	564016992	0.0133
5387	LG22	564041833	0.076
20462	LG22	564063806	0.1886
22899	LG22	564165445	0.1246
24986	LG22	564221412	0.1336
23627	LG22	564358481	0.0428
22022	LG22	564495730	-0.0005
22061	LG22	564537152	0.0123
17890	LG22	564572135	0.1868
21537	LG22	564759752	0.3768
1739	LG22	564990716	0.0165
9211	LG22	565190521	0.8248
1253	LG22	565233881	0.011
14171	LG22	565374611	0.0457
23361	LG22	565443965	0.0373
23721	LG22	565620807	0.047
12736	LG22	565640628	0.0174
4775	LG22	565691135	0.0143
13934	LG22	565910225	0.052
2206	LG22	566706081	0.1978
792	LG22	566894733	0.0776
6565	LG22	566968758	0.8538
17600	LG22	567011060	0.1571
13531	LG22	567405293	0.1479
14592	LG22	567660237	0.6165
9610	LG22	567956603	0.1312
20312	LG22	568058182	0.0179
5030	LG22	568361567	0.0295
20835	LG22	568545018	0.0447
8056	LG22	568555755	0.0068
22406	LG22	568689055	0.0293
7206	LG22	569361212	0.5736
22349	LG22	569430098	0.2575
5035	LG22	569485731	0.0858
2554	LG22	569558666	-0.0015
1349	LG22	569776267	0.0377
6989	LG22	569799426	0.0517
2718	LG22	569841668	0.0253
9705	LG22	569913094	0.0185
10316	LG22	569929568	0.1787
11565	LG22	570011033	0.1806
1889	LG22	570453526	0.0625
19502	LG22	570483956	0.1379
7583	LG22	570526356	0.1286
11144	LG22	570591926	0.0026
17615	LG22	570688062	0.0719
16393	LG22	571031551	0.0098
10134	LG22	571492358	0.0177
11611	LG22	572257834	0.4646
8484	LG22	572344095	0.0977
525	LG22	572438747	0.1115
3196	LG22	572471242	0.0005
12937	LG22	572551315	0.0639
11537	LG22	572728219	0.0123
24734	LG22	572810403	0.0055
6913	LG22	572962747	0.0627
12711	LG22	573016249	0.0228
4759	LG22	573124549	0.0062
647	LG22	573186855	-0.002
22364	LG22	573264857	0.0413
20374	LG22	573264945	0.0415
23502	LG22	573360722	0.0186
9275	LG22	573360810	0.0377
16745	LG22	573463750	0.0072
5813	LG22	573505764	0.0131
8289	LG22	573774585	0.2609
14296	LG22	573954137	0.0123
13379	LG22	574550545	0.0305
18065	LG23	575074401	0.3206
4539	LG23	575243293	0.9613
2382	LG23	575620953	0.0444
22328	LG23	575738954	0.1033
2947	LG23	575990087	0.0864
1939	LG23	575997615	0.5842
20486	LG23	576267050	0.0526
22386	LG23	576383023	0.1347
16861	LG23	576417321	0.127
4217	LG23	576472135	0.0258
25365	LG23	576473069	0.0764
17461	LG23	576613105	0.0685
1969	LG23	576621517	0.0094
5776	LG23	576648612	0.0715
22242	LG23	576706865	0.2619
3499	LG23	576781483	0.4889
14115	LG23	576852211	0.0352
23608	LG23	577107126	0.2205
24671	LG23	577345320	0.0135
5673	LG23	577658399	0.0297
2498	LG23	577881127	0.1141
9886	LG23	577955115	0.0346
862	LG23	578082626	0.0454
14710	LG23	578196166	0.0327
6816	LG23	578259374	0.0476
4332	LG23	578571753	0.1311
12568	LG23	578599448	0.0306
9415	LG23	578930070	0.4979
18243	LG23	578934189	0.5168
4599	LG23	579074176	0.0729
14075	LG23	579796773	0.1334
14305	LG23	579853259	0.9527
8554	LG23	580015929	0.0083
5744	LG23	580099443	0.1398
14922	LG23	580170954	0.0404
5431	LG23	580465661	0.0166
22842	LG23	580540173	0.1777
5586	LG23	580780152	0.0404
15780	LG23	581025681	0.9034
24136	LG23	581935528	0.1157
17917	LG23	581961167	0.017
13656	LG23	581990242	0.0406
11343	LG23	581990330	0.1154
8936	LG23	582499825	0.7711
13756	LG23	582801617	0.0606
25244	LG23	582849588	0.058
5633	LG23	583047236	0.0417
6953	LG23	583064204	0.0341
17892	LG23	583075690	0.0197
630	LG23	583075778	0.0212
24265	LG23	583177995	0.0344
12886	LG23	583248465	0.0882
10928	LG23	583401671	0.3973
392	LG23	583401759	0.044
14913	LG23	583403107	0.2168
6080	LG23	583403195	0.311
25016	LG23	583711846	0.0406
13432	LG23	583714889	0.085
15122	LG23	583758687	0.0046
4159	LG23	584313449	0.035
15171	LG23	584333679	0.0193
5437	LG23	584651661	0.0085
5538	LG23	584666560	0.1137
16231	LG23	584775190	0.2642
16517	LG23	584950275	0.854
11675	LG23	585031273	0.0769
15796	LG23	585133262	0.0418
23914	LG23	585136429	0.1885
5662	LG23	585167404	0.4887
22449	LG23	585338206	0.0098
6846	LG23	585410385	0.0528
16180	LG23	585559592	0.0315
7216	LG23	586332254	0.0171
16098	LG23	586479010	0.3847
25526	LG23	586604410	0.062
13620	LG23	586736281	0.0098
24232	LG23	586839535	0.1
10598	LG23	586963166	0.1314
899	LG23	586963254	0.1049
23426	LG23	587557885	0.0051
10319	LG23	587594415	0.0206
12555	LG23	587652304	0.0685
21003	LG23	587871156	0.1023
1407	LG23	588026572	0.2248
15958	LG23	588027819	0.0165
25035	LG23	588079191	0.0709
7697	LG23	588230791	0.2057
23534	LG23	588387777	0.035
16748	LG23	588625818	0.6043
2564	LG23	588682498	0.1898
5570	LG23	588847397	0.1474
14532	LG23	588879205	0.1188
19768	LG23	589042840	0.1205
21786	LG23	589083761	0.0494
13650	LG23	589187143	0.9289
2603	LG23	589443432	0.194
18938	LG23	589639858	0.8118
3238	LG23	589651382	0.0627
11761	LG23	589826091	0.9829
21863	LG23	589890562	0.637
739	LG23	589931602	0.0091
13462	LG23	590045845	0.0241
5310	LG23	590051302	0.0259
21573	LG23	590154035	0.028
25588	LG23	590520248	0.0231
2251	LG23	590648415	0.0464
3814	LG23	591053812	0.3126
14491	LG23	591204193	0.0225
10236	LG23	591522750	0.0285
6638	LG23	591673436	0.0385
12600	LG23	591721668	0.1196
941	LG23	591829800	0.2468
16865	LG23	591915836	0.0205
10498	LG23	591951998	0.0119
23991	LG23	592136120	0.1475
11336	LG23	592165110	0.3323
2985	LG23	592217303	0.1787
671	LG23	592428415	0.0328
5952	LG23	592442520	0.0115
16902	LG23	592447050	0.1013
21798	LG23	592449192	0.1269
12615	LG23	592513599	0.2391
5201	LG23	592931398	-0.0015
5227	LG23	593035957	0.0386
8149	LG23	593261514	0.172
16654	LG23	593517774	0.044
7620	LG23	593630204	0.0026
7283	LG23	593708956	0.0438
12758	LG23	593855210	0.0186
10675	LG23	594122261	-0.0004
3356	LG23	594315540	0.0275
23124	LG23	594595274	0.0413
16157	LG23	594700111	0.1758
23156	LG23	594769197	0.0171
3894	LG23	594789247	0.0099
20083	LG23	594927416	0.6156
15560	LG23	594994855	0.0141
14591	LG23	595572382	0.0917
17971	LG23	595918912	0.0235
10514	LG23	596258422	0.0603
7048	LG23	596317080	0.4924
6329	LG23	596937430	0.0042
12559	LG23	596997639	0.0814
10445	LG23	597132413	0.0169
13960	LG23	597429189	0.0146
13523	LG23	597429277	0.7776
17899	LG23	597686534	0.1636
10820	LG23	597874266	0.0456
22923	LG23	597960145	0.9856
7754	LG23	598016948	0.468
2751	LG23	598035906	0.0171
