Locus	chromosome	position	fst
23964	LG04	29517813	0.0351
23977	LG12	25429189	0.0243
23986	LG07	11698160	-0.0014
23990	LG05	9266375	0.1487
23991	LG23	17085654	0.1475
23999	LG04	26670688	0.0291
24003	LG12	4069263	0.019
24005	LG20	16265452	0.0071
24009	LG05	12735878	0.0907
24025	LG16	28685001	0.0063
24028	LG06	10474106	0.0231
24029	LG15	20569610	0.0104
24031	LG21	20491855	0.0177
24036	LG15	15428650	0.0325
24062	LG18	13591321	0.2707
24071	LG11	12101375	0.0258
24080	LG04	19300842	0.033
24082	LG03	20155853	0.0108
24083	LG01	4439028	0.8152
24090	LG14	7610411	0.0617
24098	LG14	11755005	0.0082
24101	LG02	21722681	0.1082
24115	LG16	27776424	0.007
24116	LG13	11119459	0.9832
24117	LG09	13296746	6e-04
24124	LG11	4847996	0.0675
24135	LG13	6936637	0.5611
24136	LG23	6885062	0.1157
24147	LG12	24341605	0.2151
24148	LG02	9902304	0.0489
24158	LG20	1953008	0.0367
24167	LG14	2490084	0.0316
24168	LG11	20084116	0.0218
24178	LG01	7923832	0.0328
24194	LG03	23926965	0.0608
24196	LG11	3832245	0.2079
24219	LG16	8745678	0.2698
24226	LG11	13148494	0.2098
24232	LG23	11789069	0.1
24253	LG08	25535822	0.0134
24265	LG23	8127529	0.0344
24267	LG13	15858481	0.1304
24270	LG13	5273122	0.0235
24274	LG07	15237616	0.3018
24277	LG13	14988666	0.1073
24279	LG19	18761611	0.0687
24284	LG16	10938452	0.0679
24287	LG07	18609422	0.032
24288	LG03	788105	0.0234
24292	LG21	5281194	0.0145
24307	LG10	18499922	0.0077
24309	LG21	9666423	0.2485
24334	LG11	19199537	0.0285
24342	LG14	9467759	0.3923
24348	LG03	9050793	0.0128
24370	LG03	10352186	0.0737
24371	LG05	22689648	0.0248
24372	LG01	17254201	0.0063
24384	LG08	13756394	0.0705
24389	LG12	12107149	0.0273
24400	LG18	6018216	0.1133
24407	LG18	21802361	0.1005
24409	LG05	14290735	0.0403
24414	LG07	25379906	0.0571
24415	LG08	18766557	0.0404
24433	LG21	13109523	0.0843
24436	LG01	6191353	0.1309
24440	LG07	18792489	0.0279
24444	LG10	25232300	0.0377
24451	LG14	4188617	0.9865
24454	LG21	6228229	-0.0014
24464	LG13	5444037	0.0207
24467	LG07	15454584	0.8003
24470	LG12	19492656	0.0673
24471	LG21	6153504	0.0455
24478	LG18	19330205	0.8382
24483	LG14	23231740	6e-04
24484	LG13	16647584	0.1606
24485	LG15	25286539	0.1894
24504	LG05	11587563	-0.0018
24510	LG21	7237527	0.086
24543	LG13	13571484	0.0587
24544	LG22	5932831	0.0094
24554	LG08	21763729	0.0243
24586	LG16	30057493	0.0333
24591	LG10	15711501	0.0852
24597	LG13	9929672	0.0144
24606	LG08	5427658	0.0299
24634	LG10	18235054	0.0207
24642	LG04	29224003	0.0256
24643	LG01	8762661	0.9664
24659	LG10	9903825	0.0855
24664	LG22	3891485	0.2309
24665	LG06	14270724	0.3741
24671	LG23	2294854	0.0135
24673	LG01	12331744	0.7479
24680	LG07	28196913	0.7992
24683	LG08	25350262	0.3208
24684	LG07	21989767	0.0313
24691	LG20	8312312	0.0275
24698	LG18	19941705	0.0095
24734	LG22	19495640	0.0055
24742	LG22	8820938	0.0521
24751	LG05	9794993	0.8849
24759	LG08	7799630	0.0069
24772	LG03	27111842	0.0402
24774	LG17	7625576	0.1248
24779	LG01	14182553	0.0276
24801	LG14	27298761	0.0622
24808	LG02	2862479	0.0271
24824	LG14	18241278	0.1045
24825	LG08	10604355	0.0114
24833	LG07	26668142	0.0726
24840	LG17	15615212	0.0077
24841	LG16	2273141	0.0246
24866	LG01	21344701	0.102
24867	LG13	15382442	0.1523
24868	LG06	17520164	0.0237
24874	LG01	6163947	0.0227
24876	LG06	3270632	0.0411
24886	LG16	16745561	0.2618
24891	LG19	2930447	0.0123
24920	LG05	19158882	0.0346
24921	LG04	8453954	0.0111
24934	LG01	22930946	0.0642
24935	LG16	20705280	0.4131
24936	LG01	2977826	0.0428
24941	LG11	20323618	0.2273
24954	LG13	922820	0.0428
24955	LG19	9644125	0.1495
24966	LG06	2752792	0.0675
24976	LG05	20961741	0.2488
24980	LG21	14333627	-0.0019
24985	LG02	23924006	0.8055
24986	LG22	10906649	0.1336
24990	LG05	20206853	0.0238
24993	LG08	17575533	0.0608
24994	LG21	12031059	0.2335
24999	LG07	21196618	0.0085
25009	LG20	3492816	0.983
25016	LG23	8661380	0.0406
25025	LG15	25017358	0.0048
25028	LG09	4635842	0.7688
25032	LG07	28063039	0.1553
25035	LG23	13028725	0.0709
25037	LG16	4413654	0.0114
25046	LG18	7796759	0.1026
25048	LG12	12140034	0.0424
25052	LG20	16846288	-0.0019
25059	LG07	12195992	0.1846
25060	LG19	6221949	0.0151
25063	LG13	18266311	0.026
25065	LG19	9758371	0.033
25087	LG15	19506489	0.0125
25090	LG01	19484176	0.0137
25095	LG01	28089675	0.0234
25102	LG16	8142105	0.0055
25103	LG17	9311094	0.0525
25114	LG01	9008309	0.0122
25129	LG17	588319	0.0151
25130	LG14	16964736	0.2496
25135	LG01	3189475	0.0298
25139	LG17	2245860	6e-04
25143	LG02	14101530	0.0507
25151	LG04	33904455	0.0557
25162	LG22	10693061	0.1091
25164	LG03	21493309	1e-04
25187	LG18	16918929	0.0989
25199	LG15	25487648	0.054
25204	LG01	23131382	0.0722
25208	LG19	8213158	0.0128
25225	LG11	8123880	0.7839
25240	LG14	12018326	0.0051
25241	LG12	13367902	0.7932
25244	LG23	7799122	0.058
25250	LG10	4629105	0.7988
25252	LG16	18107414	0.0586
25269	LG09	3155786	0.0411
25271	LG06	3646888	0.0243
25273	LG13	18720674	0.2214
25277	LG08	15781964	0.0149
25284	LG11	18813106	0.0503
25286	LG20	21677336	0.0235
25289	LG11	26514142	0.275
25293	LG09	10421422	0.6577
25296	LG18	17573131	0.0035
25297	LG17	4720139	0.0658
25322	LG21	9733879	0.0597
25323	LG13	24709216	0.3155
25334	LG04	19650453	0.5178
25365	LG23	1422603	0.0764
25366	LG17	5971781	0.0408
25368	LG06	15060175	0.0232
25372	LG04	19654495	0.0638
25378	LG13	12217627	0.0228
25444	LG10	22997820	0.5269
25446	LG03	2401735	0.0555
25450	LG03	24305530	0.0095
25478	LG14	2041548	0.0147
25479	LG07	7866364	0.0079
25511	LG18	12211572	0.0524
25516	LG03	3136901	0.0305
25526	LG23	11553944	0.062
25538	LG12	15479366	0.0475
25555	LG05	89763	0.1673
25561	LG14	4334416	0.3489
25567	LG07	14745633	0.0094
25588	LG23	15469782	0.0231
25593	LG12	7469856	0.0509
25620	LG10	17690500	0.0668
25622	LG12	20249556	0.0983
25624	LG19	12075773	0.1688
25630	LG06	4486576	0.0355
25641	LG05	10857600	0.0715
25649	LG14	17836411	0.0931
