Locus	chromosome	position	fst
21996	PCodG	535694818	0.0958
9134	PCodG	535815045	0.0222
9079	PCodG	535829173	0.0325
8514	PCodG	535916800	0.049
18063	PCodG	535923836	0.01
11443	PCodG	535955916	0.0331
24292	PCodG	536085653	0.0145
15306	PCodG	536111914	0.026
8026	PCodG	536127018	0.0264
17350	PCodG	536127106	0.0075
535	PCodG	536167389	0.0496
7789	PCodG	536177582	0.0084
4570	PCodG	536230780	0.0976
20532	PCodG	536306570	0.3024
3797	PCodG	536527213	0.045
3303	PCodG	536839723	0.0267
14213	PCodG	536861577	0
6988	PCodG	536930236	0.3603
14741	PCodG	536957875	0.0467
24471	PCodG	536957963	0.0455
24454	PCodG	537032688	-0.0014
673	PCodG	537054105	0.1042
10226	PCodG	537616453	0.3586
17192	PCodG	537736296	0.1328
24510	PCodG	538041986	0.086
15610	PCodG	538080119	0.1543
5765	PCodG	538194265	0.1041
3000	PCodG	538263657	0.0148
10552	PCodG	538310714	0.205
16963	PCodG	538347443	0.1334
8840	PCodG	538411757	0.5553
16	PCodG	538548171	0.0236
15039	PCodG	538548259	-0.0019
11846	PCodG	538689753	0.0405
10576	PCodG	538847787	0.0206
5001	PCodG	539069203	0.0173
2694	PCodG	539247127	0.0342
19138	PCodG	539390464	0.2247
12775	PCodG	539469247	0.0936
700	PCodG	539890306	0.0118
18471	PCodG	539890394	0.1398
8586	PCodG	539911169	0.0485
4214	PCodG	539926066	0.0908
2677	PCodG	540282310	0.0667
15527	PCodG	540442384	0.0548
463	PCodG	540443026	0.0806
24309	PCodG	540470882	0.2485
21559	PCodG	540500788	0.0587
4207	PCodG	540537329	0.2132
25322	PCodG	540538338	0.0597
17254	PCodG	540644438	0.0206
805	PCodG	540661057	0.1996
19022	PCodG	540764448	0.0473
6028	PCodG	540940131	0.4594
2135	PCodG	540940219	0.5796
9852	PCodG	540941717	0.3646
10441	PCodG	541463326	0.2527
9865	PCodG	541739762	0.0333
9964	PCodG	541801169	0.0121
11268	PCodG	541925020	0.0131
3902	PCodG	541993216	0.3718
18476	PCodG	542478865	0.9673
24994	PCodG	542835518	0.2335
3501	PCodG	542916586	0.1532
5169	PCodG	542939681	0.0219
8831	PCodG	543107223	0.2611
1933	PCodG	543249047	0.7061
17116	PCodG	543353014	0.0397
3298	PCodG	543518453	0.3339
13518	PCodG	543752980	0.9361
2456	PCodG	543881967	0.0982
22240	PCodG	543887547	0.0265
24433	PCodG	543913982	0.0843
10501	PCodG	543952372	0.0284
3342	PCodG	544036775	0.6122
24980	PCodG	545138086	-0.0019
10953	PCodG	545149657	0.0522
4033	PCodG	545645434	0.0093
6721	PCodG	545733990	0.042
18047	PCodG	545966819	0.0489
1503	PCodG	546083682	0.3416
4036	PCodG	546121366	0.1032
13552	PCodG	546126270	0.1419
19821	PCodG	546436087	0.0999
20688	PCodG	546710026	0.0118
18512	PCodG	546717518	0.0125
6085	PCodG	546762365	0.6823
17523	PCodG	547056328	0.3307
3867	PCodG	547056416	0.0894
9192	PCodG	547248385	-0.0003
23252	PCodG	547736230	0.0185
7688	PCodG	548341759	0.3756
6314	PCodG	548439073	0.0728
10785	PCodG	548579500	0.9627
5632	PCodG	548680882	0.0786
12506	PCodG	548777969	0.0345
3	PCodG	548832167	0.0142
746	PCodG	548914948	0.026
12430	PCodG	548960840	0.027
8409	PCodG	549135403	-0.0017
17382	PCodG	549140809	0.028
3600	PCodG	549141582	0.0438
4148	PCodG	549185835	0.1361
3622	PCodG	549186540	0.2049
19039	PCodG	549216450	0.01
6126	PCodG	549751059	0.0077
23613	PCodG	550187093	0.0301
21152	PCodG	550364244	0.0597
2601	PCodG	550388991	0.0873
7988	PCodG	550406260	0.5554
7703	PCodG	550429615	0.2663
2261	PCodG	550572996	0.0819
3855	PCodG	550718421	0.0155
17578	PCodG	550758771	0.0168
19650	PCodG	551172382	0.0603
16059	PCodG	551204967	0.0427
21833	PCodG	551211010	0.3645
5923	PCodG	551296226	0.069
24031	PCodG	551296314	0.0177
17860	PCodG	551382408	0.0654
14902	PCodG	551479105	0.0192
19666	PCodG	551595079	0.0122
14221	PCodG	551632394	0.0243
8867	PCodG	551753749	0.011
18581	PCodG	551948304	0.397
3043	PCodG	551966394	0.3114
12458	PCodG	551984246	0.1398
4257	PCodG	552039916	0.0426
13218	PCodG	552131346	0.2826
12049	PCodG	552627075	0.0317
13574	PCodG	552720192	0.0235
2769	PCodG	552724066	0.021
21920	PCodG	552761364	0.1038
16615	PCodG	552979416	0.0121
12255	PCodG	553026958	0.0424
9323	PCodG	553064249	0.1364
21558	PCodG	553225262	0.2147
2762	PCodG	553437210	0.1391
16563	PCodG	553453717	0.0116
4280	PCodG	553672122	0.0337
18480	PCodG	553722426	0.0165
18398	PCodG	554361304	0.5372
23429	PCodG	555093798	0.3455
160	PCodG	555580266	0.0143
12537	PCodG	555601987	0.0326
19384	PCodG	555788353	0.0076
15948	PCodG	555836619	0.0871
9184	PCodG	555990228	0.2269
3780	PCodG	556125318	0.5722
8530	PCodG	556558927	0.0174
951	PCodG	556737041	0.1433
10150	PCodG	556840761	0.0122
23351	PCodG	556952317	0.7648
24664	PCodG	557206248	0.2309
18318	PCodG	557286715	0.0303
6566	PCodG	557348679	0.0052
15841	PCodG	557352003	0.0991
23950	PCodG	557352092	0.0079
11469	PCodG	557431505	0.217
6318	PCodG	557469837	0.2397
5273	PCodG	557581617	0.0253
6617	PCodG	557633124	0.0009
6388	PCodG	557702943	0.277
23060	PCodG	557739718	0.0649
17512	PCodG	557759213	0.136
15098	PCodG	557861885	0.0518
5016	PCodG	557861973	0.0617
23441	PCodG	557886016	0.0153
16577	PCodG	557887733	0.0212
22905	PCodG	557930041	0.0439
18331	PCodG	558109195	0.0012
16037	PCodG	558123716	0.0077
13608	PCodG	558297742	0.0183
5516	PCodG	558696185	0.3983
19050	PCodG	558872620	0.0587
11367	PCodG	559000424	0.0758
6306	PCodG	559131605	0.0697
15267	PCodG	559135462	0.1466
24544	PCodG	559247594	0.0094
7192	PCodG	559293977	0.0392
23152	PCodG	559342552	0.0189
613	PCodG	559342936	0.0046
17021	PCodG	559423967	0.3079
21924	PCodG	559517561	0.0301
21148	PCodG	559536079	0.0633
5891	PCodG	559709836	0.0262
1294	PCodG	560019988	0.1053
21084	PCodG	560327469	0.3729
20242	PCodG	560448505	0.1719
4404	PCodG	560847145	0.0138
18881	PCodG	560934795	0.0156
14466	PCodG	560996725	0.0121
20466	PCodG	560996813	0.0244
2950	PCodG	561059429	0.0295
6802	PCodG	561238999	0.7756
23922	PCodG	561446587	0.1829
4458	PCodG	561545881	0.0102
14269	PCodG	561799576	0.0124
13712	PCodG	562078264	0.069
24742	PCodG	562135701	0.0521
4174	PCodG	562361844	0.0123
4081	PCodG	562545007	0.3913
9418	PCodG	562545095	0.0059
17004	PCodG	562607436	0.0229
17131	PCodG	562633211	0.3699
4039	PCodG	562682500	0.0704
20082	PCodG	563437870	0.0726
6983	PCodG	563516132	0.2565
3413	PCodG	563984806	0.0144
25162	PCodG	564007824	0.1091
8794	PCodG	564016904	0.1445
19286	PCodG	564016992	0.0133
5387	PCodG	564041833	0.076
20462	PCodG	564063806	0.1886
22899	PCodG	564165445	0.1246
24986	PCodG	564221412	0.1336
23627	PCodG	564358481	0.0428
22022	PCodG	564495730	-0.0005
22061	PCodG	564537152	0.0123
17890	PCodG	564572135	0.1868
21537	PCodG	564759752	0.3768
1739	PCodG	564990716	0.0165
9211	PCodG	565190521	0.8248
1253	PCodG	565233881	0.011
14171	PCodG	565374611	0.0457
23361	PCodG	565443965	0.0373
23721	PCodG	565620807	0.047
12736	PCodG	565640628	0.0174
4775	PCodG	565691135	0.0143
13934	PCodG	565910225	0.052
2206	PCodG	566706081	0.1978
792	PCodG	566894733	0.0776
6565	PCodG	566968758	0.8538
17600	PCodG	567011060	0.1571
13531	PCodG	567405293	0.1479
14592	PCodG	567660237	0.6165
9610	PCodG	567956603	0.1312
20312	PCodG	568058182	0.0179
5030	PCodG	568361567	0.0295
20835	PCodG	568545018	0.0447
8056	PCodG	568555755	0.0068
22406	PCodG	568689055	0.0293
7206	PCodG	569361212	0.5736
22349	PCodG	569430098	0.2575
5035	PCodG	569485731	0.0858
2554	PCodG	569558666	-0.0015
1349	PCodG	569776267	0.0377
6989	PCodG	569799426	0.0517
2718	PCodG	569841668	0.0253
9705	PCodG	569913094	0.0185
10316	PCodG	569929568	0.1787
11565	PCodG	570011033	0.1806
1889	PCodG	570453526	0.0625
19502	PCodG	570483956	0.1379
7583	PCodG	570526356	0.1286
11144	PCodG	570591926	0.0026
17615	PCodG	570688062	0.0719
16393	PCodG	571031551	0.0098
10134	PCodG	571492358	0.0177
11611	PCodG	572257834	0.4646
8484	PCodG	572344095	0.0977
525	PCodG	572438747	0.1115
3196	PCodG	572471242	0.0005
12937	PCodG	572551315	0.0639
11537	PCodG	572728219	0.0123
24734	PCodG	572810403	0.0055
6913	PCodG	572962747	0.0627
12711	PCodG	573016249	0.0228
4759	PCodG	573124549	0.0062
647	PCodG	573186855	-0.002
22364	PCodG	573264857	0.0413
20374	PCodG	573264945	0.0415
23502	PCodG	573360722	0.0186
9275	PCodG	573360810	0.0377
16745	PCodG	573463750	0.0072
5813	PCodG	573505764	0.0131
8289	PCodG	573774585	0.2609
14296	PCodG	573954137	0.0123
13379	PCodG	574550545	0.0305
18065	PCodG	575074401	0.3206
4539	PCodG	575243293	0.9613
2382	PCodG	575620953	0.0444
22328	PCodG	575738954	0.1033
2947	PCodG	575990087	0.0864
1939	PCodG	575997615	0.5842
20486	PCodG	576267050	0.0526
22386	PCodG	576383023	0.1347
16861	PCodG	576417321	0.127
4217	PCodG	576472135	0.0258
25365	PCodG	576473069	0.0764
17461	PCodG	576613105	0.0685
1969	PCodG	576621517	0.0094
5776	PCodG	576648612	0.0715
22242	PCodG	576706865	0.2619
3499	PCodG	576781483	0.4889
14115	PCodG	576852211	0.0352
23608	PCodG	577107126	0.2205
24671	PCodG	577345320	0.0135
5673	PCodG	577658399	0.0297
2498	PCodG	577881127	0.1141
9886	PCodG	577955115	0.0346
862	PCodG	578082626	0.0454
14710	PCodG	578196166	0.0327
6816	PCodG	578259374	0.0476
4332	PCodG	578571753	0.1311
12568	PCodG	578599448	0.0306
9415	PCodG	578930070	0.4979
18243	PCodG	578934189	0.5168
4599	PCodG	579074176	0.0729
14075	PCodG	579796773	0.1334
14305	PCodG	579853259	0.9527
8554	PCodG	580015929	0.0083
5744	PCodG	580099443	0.1398
14922	PCodG	580170954	0.0404
5431	PCodG	580465661	0.0166
22842	PCodG	580540173	0.1777
5586	PCodG	580780152	0.0404
15780	PCodG	581025681	0.9034
24136	PCodG	581935528	0.1157
17917	PCodG	581961167	0.017
13656	PCodG	581990242	0.0406
11343	PCodG	581990330	0.1154
8936	PCodG	582499825	0.7711
13756	PCodG	582801617	0.0606
25244	PCodG	582849588	0.058
5633	PCodG	583047236	0.0417
6953	PCodG	583064204	0.0341
17892	PCodG	583075690	0.0197
630	PCodG	583075778	0.0212
24265	PCodG	583177995	0.0344
12886	PCodG	583248465	0.0882
10928	PCodG	583401671	0.3973
392	PCodG	583401759	0.044
14913	PCodG	583403107	0.2168
6080	PCodG	583403195	0.311
25016	PCodG	583711846	0.0406
13432	PCodG	583714889	0.085
15122	PCodG	583758687	0.0046
4159	PCodG	584313449	0.035
15171	PCodG	584333679	0.0193
5437	PCodG	584651661	0.0085
5538	PCodG	584666560	0.1137
16231	PCodG	584775190	0.2642
16517	PCodG	584950275	0.854
11675	PCodG	585031273	0.0769
15796	PCodG	585133262	0.0418
23914	PCodG	585136429	0.1885
5662	PCodG	585167404	0.4887
22449	PCodG	585338206	0.0098
6846	PCodG	585410385	0.0528
16180	PCodG	585559592	0.0315
7216	PCodG	586332254	0.0171
16098	PCodG	586479010	0.3847
25526	PCodG	586604410	0.062
13620	PCodG	586736281	0.0098
24232	PCodG	586839535	0.1
10598	PCodG	586963166	0.1314
899	PCodG	586963254	0.1049
23426	PCodG	587557885	0.0051
10319	PCodG	587594415	0.0206
12555	PCodG	587652304	0.0685
21003	PCodG	587871156	0.1023
1407	PCodG	588026572	0.2248
15958	PCodG	588027819	0.0165
25035	PCodG	588079191	0.0709
7697	PCodG	588230791	0.2057
23534	PCodG	588387777	0.035
16748	PCodG	588625818	0.6043
2564	PCodG	588682498	0.1898
5570	PCodG	588847397	0.1474
14532	PCodG	588879205	0.1188
19768	PCodG	589042840	0.1205
21786	PCodG	589083761	0.0494
13650	PCodG	589187143	0.9289
2603	PCodG	589443432	0.194
18938	PCodG	589639858	0.8118
3238	PCodG	589651382	0.0627
11761	PCodG	589826091	0.9829
21863	PCodG	589890562	0.637
739	PCodG	589931602	0.0091
13462	PCodG	590045845	0.0241
5310	PCodG	590051302	0.0259
21573	PCodG	590154035	0.028
25588	PCodG	590520248	0.0231
2251	PCodG	590648415	0.0464
3814	PCodG	591053812	0.3126
14491	PCodG	591204193	0.0225
10236	PCodG	591522750	0.0285
6638	PCodG	591673436	0.0385
12600	PCodG	591721668	0.1196
941	PCodG	591829800	0.2468
16865	PCodG	591915836	0.0205
10498	PCodG	591951998	0.0119
23991	PCodG	592136120	0.1475
11336	PCodG	592165110	0.3323
2985	PCodG	592217303	0.1787
671	PCodG	592428415	0.0328
5952	PCodG	592442520	0.0115
16902	PCodG	592447050	0.1013
21798	PCodG	592449192	0.1269
12615	PCodG	592513599	0.2391
5201	PCodG	592931398	-0.0015
5227	PCodG	593035957	0.0386
8149	PCodG	593261514	0.172
16654	PCodG	593517774	0.044
7620	PCodG	593630204	0.0026
7283	PCodG	593708956	0.0438
12758	PCodG	593855210	0.0186
10675	PCodG	594122261	-0.0004
3356	PCodG	594315540	0.0275
23124	PCodG	594595274	0.0413
16157	PCodG	594700111	0.1758
23156	PCodG	594769197	0.0171
3894	PCodG	594789247	0.0099
20083	PCodG	594927416	0.6156
15560	PCodG	594994855	0.0141
14591	PCodG	595572382	0.0917
17971	PCodG	595918912	0.0235
10514	PCodG	596258422	0.0603
7048	PCodG	596317080	0.4924
6329	PCodG	596937430	0.0042
12559	PCodG	596997639	0.0814
10445	PCodG	597132413	0.0169
13960	PCodG	597429189	0.0146
13523	PCodG	597429277	0.7776
17899	PCodG	597686534	0.1636
10820	PCodG	597874266	0.0456
22923	PCodG	597960145	0.9856
7754	PCodG	598016948	0.468
2751	PCodG	598035906	0.0171
