locus	n_missing	p_missing
25588_29	511	0.752577319588
25590_46	423	0.622974963181
25594_64	147	0.216494845361
25595_34	472	0.695139911635
25596_55	482	0.709867452135
25598_40	581	0.855670103093
25599_52	613	0.902798232695
25600_84	326	0.480117820324
25602_58	303	0.446244477172
25603_87	541	0.79675994109
25606_57	460	0.677466863034
25607_43	128	0.188512518409
25608_41	417	0.614138438881
25612_79	230	0.338733431517
25613_75	271	0.39911634757
25615_50	173	0.254786450663
25616_79	121	0.178203240059
25618_85	176	0.259204712813
25620_40	223	0.328424153166
25621_58	443	0.652430044183
25622_82	133	0.19587628866
25623_75	205	0.301914580265
25624_83	110	0.162002945508
25626_88	481	0.708394698085
25627_83	469	0.690721649485
25628_65	178	0.262150220913
25629_87	566	0.833578792342
25630_64	232	0.341678939617
25634_36	151	0.222385861561
25638_83	116	0.170839469809
25640_75	399	0.587628865979
25643_76	423	0.622974963181
25644_78	114	0.167893961708
25647_73	494	0.727540500736
25648_87	118	0.173784977909
25649_42	474	0.698085419735
25650_47	427	0.628865979381
25651_35	270	0.39764359352
25652_84	230	0.338733431517
25653_46	229	0.337260677467
25655_34	593	0.873343151694
25658_63	297	0.437407952872
25661_40	485	0.714285714286
25662_89	271	0.39911634757
25671_34	267	0.39322533137
25672_32	295	0.434462444772
25675_71	482	0.709867452135
25680_78	324	0.477172312224
25681_82	265	0.39027982327
25682_78	401	0.59057437408
25683_28	590	0.868924889543
25693_68	428	0.630338733432
25695_81	226	0.332842415317
25698_72	307	0.452135493373
25705_67	550	0.810014727541
