Locus	chromosome	fst	c_pos
13521	PCodG	0.0342	466705069
9640	PCodG	0.5253	466880414
6187	PCodG	0.0748	467199491
22348	PCodG	0.0539	467492223
24895	PCodG	0.0679	467687059
6860	PCodG	0.1945	467881661
16011	PCodG	0.0198	467916877
3175	PCodG	0.012	467972309
21482	PCodG	0.2513	468031545
12721	PCodG	0.0648	468341522
14268	PCodG	0.2182	468410732
18523	PCodG	0.0732	468883542
9210	PCodG	0.0096	468883630
24400	PCodG	0.092	468943027
22530	PCodG	0.6711	469066072
287	PCodG	0.4661	469169088
20500	PCodG	0.0103	469247800
3460	PCodG	0.838	469453083
23727	PCodG	0.8509	469465538
4892	PCodG	0.0426	469514289
17097	PCodG	0.6488	469787424
1711	PCodG	0.0119	469803874
20385	PCodG	0.0451	469965002
13505	PCodG	0.227	469965090
14997	PCodG	0.0253	470194175
11454	PCodG	0.185	470202489
2998	PCodG	0.0511	470381958
7209	PCodG	0.0416	470403774
15754	PCodG	0.0841	470456626
6230	PCodG	0.3085	470539043
1660	PCodG	0.0187	470608513
5452	PCodG	0.1122	470719834
25046	PCodG	0.1136	470721570
3825	PCodG	0.0297	471027685
5606	PCodG	0.0171	471093674
5398	PCodG	0.0467	471210884
11113	PCodG	0.0289	471230230
19141	PCodG	0.0521	471663808
22690	PCodG	0.0756	471712683
16933	PCodG	0.1183	471753403
21647	PCodG	0.0104	471839257
20321	PCodG	0.1004	471910410
12705	PCodG	0.4746	472081617
10440	PCodG	0.9422	472372902
512	PCodG	0.0048	472483661
17497	PCodG	0.5277	472685077
8808	PCodG	0.0348	472776983
16261	PCodG	0.068	472777071
10139	PCodG	0.0013	472998029
6886	PCodG	0.095	473318176
3866	PCodG	0.032	473718835
10894	PCodG	0.099	473983722
14968	PCodG	0.4202	474099960
24089	PCodG	0.254	474231418
22788	PCodG	0.6879	474420125
19537	PCodG	0.0256	474787828
10151	PCodG	0.1116	474864109
20928	PCodG	0.7271	474980018
13237	PCodG	0.0211	475042131
17624	PCodG	0.0187	475095648
25511	PCodG	0.0509	475136383
10921	PCodG	0.0411	475245236
22858	PCodG	0.0052	475318732
18534	PCodG	0.0139	475418628
16153	PCodG	0.017	475474126
17399	PCodG	0.0423	475514683
20424	PCodG	0.0787	475603574
6773	PCodG	0.7494	476017170
3076	PCodG	0.7368	476054324
18094	PCodG	0.2972	476147533
24062	PCodG	0.236	476516132
11422	PCodG	0.0923	476519519
20624	PCodG	0.4565	476583837
17837	PCodG	0.1428	476606221
22085	PCodG	0.1447	476616908
13104	PCodG	0.0087	476676920
6735	PCodG	0.0408	476689296
21907	PCodG	0.1629	476728009
23082	PCodG	0.0696	476787452
13802	PCodG	0.0837	476809592
6675	PCodG	0.044	476839263
7976	PCodG	0.0721	476919401
4495	PCodG	0.0776	476948458
4508	PCodG	0.18	477230684
5501	PCodG	0.0517	477513613
15459	PCodG	0.1003	477791304
18915	PCodG	0.0674	477810332
18579	PCodG	0.1204	477882012
6637	PCodG	0.0034	478048549
5539	PCodG	0.0423	478187848
20689	PCodG	0.0118	478410858
6845	PCodG	0.1039	478492681
1729	PCodG	0.0184	478979484
17002	PCodG	0.0233	478995141
3554	PCodG	0.0133	479145020
9987	PCodG	0.0263	479169248
15680	PCodG	0.0274	479709859
25187	PCodG	0.1089	479843740
22922	PCodG	0.0461	479873665
23095	PCodG	0.0442	480080365
10761	PCodG	0.0243	480154478
11520	PCodG	0.1917	480299305
25296	PCodG	0.0032	480497942
20997	PCodG	0.0185	480500144
19513	PCodG	0.0831	480602003
1020	PCodG	0.8462	480695447
14765	PCodG	0.2624	480695535
7023	PCodG	0.0502	480835526
3261	PCodG	0.016	481045338
3566	PCodG	0.0551	481262192
15248	PCodG	0.0355	481262280
7847	PCodG	0.0443	481266096
1748	PCodG	0.0559	481266184
9097	PCodG	0.0097	481418419
15185	PCodG	0.0202	481656062
13610	PCodG	0.1764	481659469
8606	PCodG	0.041	481784322
19181	PCodG	0.5806	481787588
12242	PCodG	0.1405	481799558
24910	PCodG	-0.0015	482022862
10595	PCodG	0.0668	482116471
14909	PCodG	0.2443	482150629
9156	PCodG	0.0341	482157037
16931	PCodG	0.0551	482218151
24478	PCodG	0.8344	482255016
15207	PCodG	0.0979	482337408
21666	PCodG	0.1525	482455228
10760	PCodG	0.0202	482538699
23494	PCodG	0.0691	482570161
4720	PCodG	0.0508	482570249
15419	PCodG	0.026	482582588
20517	PCodG	0.1424	482848075
24698	PCodG	0.0066	482866516
15488	PCodG	0.0301	482870975
13338	PCodG	0.0739	483160568
13124	PCodG	0.0954	483299012
4176	PCodG	6.00E-04	483333293
14641	PCodG	0.0262	483535573
21289	PCodG	0.1785	483632645
7106	PCodG	0.043	483767027
17923	PCodG	0.0304	483778451
16178	PCodG	0.0447	484334945
7412	PCodG	0.0091	484595139
17875	PCodG	0.7076	484633008
24407	PCodG	0.1119	484727172
17165	PCodG	0.2072	484896955
20382	PCodG	0.3009	485029532
14174	PCodG	0.0208	485035764
18149	PCodG	0.0654	485095945
6065	PCodG	0.0422	485114802
5766	PCodG	0.0825	485427288
13152	PCodG	0.9063	485465828
11951	PCodG	0.9172	485468236
8517	PCodG	0.0259	485468324
19630	PCodG	0.0344	485559844
17552	PCodG	0.4492	485657287
10620	PCodG	0.7229	486532206
19235	PCodG	0.1215	486876399
4062	PCodG	0.8956	487155840
3834	PCodG	0.0904	487505269
422	PCodG	0.0295	488124710
14371	PCodG	0.0104	488128312
2623	PCodG	0.0225	488186916
24891	PCodG	0.012	488409513
13501	PCodG	0.0101	488409601
7421	PCodG	0.0562	488576553
2399	PCodG	0.0084	488748713
22830	PCodG	0.1079	488789666
13857	PCodG	0.2665	488980572
17619	PCodG	0.1221	489026572
24421	PCodG	0.0261	489026660
5935	PCodG	0.0555	489289061
22396	PCodG	0.0307	489291425
9331	PCodG	0.0809	489573375
12294	PCodG	0.5717	490032143
7647	PCodG	0.0556	490244052
16560	PCodG	0.0121	490542183
6492	PCodG	0.6587	490748745
5617	PCodG	0.0636	490940581
3564	PCodG	0.2296	490984891
139	PCodG	0.0419	490984979
6677	PCodG	0.2287	491123758
14550	PCodG	0.2465	491123846
14506	PCodG	0.1182	491298568
5137	PCodG	0.0233	491302455
888	PCodG	0.1462	491333894
25060	PCodG	0.0169	491701015
7828	PCodG	0.7709	492351901
3375	PCodG	0.0844	492609998
23618	PCodG	0.022	492610085
15805	PCodG	0.0169	492648501
6563	PCodG	0.0149	492722344
11222	PCodG	0.0026	493118570
21721	PCodG	0.0023	493164658
22653	PCodG	0.0207	493334684
768	PCodG	0.0492	493372610
25161	PCodG	1.00E-04	493489260
13856	PCodG	0.0402	493551142
25208	PCodG	0.0156	493692224
18741	PCodG	0.9839	494074690
12068	PCodG	0.1492	494899914
20259	PCodG	0.0373	494914581
9168	PCodG	0.0929	494947435
8150	PCodG	0.0061	494947523
13908	PCodG	0.0077	495064194
2038	PCodG	0.0933	495064282
24955	PCodG	0.1591	495123191
2279	PCodG	0.062	495221470
25065	PCodG	0.0253	495237437
1770	PCodG	0.0405	495261045
3186	PCodG	0.7295	495284936
6520	PCodG	0.1943	495344909
19241	PCodG	0.6473	495488125
8747	PCodG	0.0985	495798222
10979	PCodG	0.0784	496333687
17070	PCodG	0.4336	496556795
7731	PCodG	0.025	496568927
23368	PCodG	0.7763	496577452
22621	PCodG	0.2445	497085717
11564	PCodG	0.0267	497253738
6899	PCodG	0.0658	497262214
13982	PCodG	0.009	497368702
4744	PCodG	0.2457	497396116
14475	PCodG	0.0421	497515787
22126	PCodG	0.0332	497526141
25624	PCodG	0.155	497554839
19679	PCodG	0.3141	497629349
183	PCodG	0.1454	497636359
19269	PCodG	0.0409	497737943
9326	PCodG	0.5438	497739600
23278	PCodG	0.0836	498142084
7333	PCodG	0.0223	498158284
3061	PCodG	0.1565	498207859
23858	PCodG	0.0909	498219580
694	PCodG	0.0306	498572209
4536	PCodG	0.0715	498766266
7335	PCodG	0.0868	498936743
236	PCodG	0.283	499159656
15794	PCodG	0.1234	499303152
4187	PCodG	0.1052	499595980
6408	PCodG	0.0288	499677925
11190	PCodG	0.9903	499809644
17635	PCodG	0.0998	499809732
4661	PCodG	0.0466	499989627
901	PCodG	0.016	500015047
9054	PCodG	0.0165	500095471
8690	PCodG	0.6053	500171211
19854	PCodG	0.436	500255050
8414	PCodG	0.1254	500255138
3351	PCodG	0.3013	500526264
12541	PCodG	0.0516	500558097
12184	PCodG	0.0151	500775511
5995	PCodG	0.3043	501066609
3416	PCodG	0.1252	501134357
6248	PCodG	0.2391	501516122
13892	PCodG	0.0068	501523544
22913	PCodG	0.7409	501800655
8067	PCodG	0.0414	501860261
23432	PCodG	0.0469	501862055
25631	PCodG	0.0571	501971260
20670	PCodG	0.2032	501971347
15598	PCodG	0.1831	501994082
20444	PCodG	0.0102	502886576
6432	PCodG	0.1324	503277148
6962	PCodG	0.7837	503379588
13773	PCodG	0.0681	503466601
13693	PCodG	0.7393	503865693
22655	PCodG	0.1334	503933146
24279	PCodG	0.0747	504240677
2709	PCodG	0.0784	504351750
16211	PCodG	0.0235	504389328
21317	PCodG	0.0597	504441653
9002	PCodG	0.1454	504548892
5534	PCodG	0.2832	504582524
21826	PCodG	0.0293	505054016
12309	PCodG	0.2911	505065992
18804	PCodG	-0.0022	505115910
19011	PCodG	0.1139	505225341
15968	PCodG	0.0167	505225429
14783	PCodG	-3.00E-04	505280664
17128	PCodG	-0.0013	505334807
11686	PCodG	0.0219	505482332
6443	PCodG	0.1729	505747185
3754	PCodG	0.0444	505825546
10199	PCodG	0.1426	505932050
3946	PCodG	0.0618	505969927
6960	PCodG	0.0051	506131372
8204	PCodG	0.1664	506243083
9380	PCodG	0.0211	506401457
18222	PCodG	0.0158	506713665
22791	PCodG	0.2079	507061885
22284	PCodG	0.0981	507061973
11609	PCodG	0.0854	507332380
23549	PCodG	0.0102	507542402
17522	PCodG	0.0395	507549356
6333	PCodG	0.0437	507912654
12895	PCodG	0.11	507952789
514	PCodG	0.753	508068726
19731	PCodG	0.0153	508497554
14247	PCodG	0.0375	508498039
16492	PCodG	0.0245	508507382
24158	PCodG	0.0384	508608334
9131	PCodG	0.0319	508986207
23891	PCodG	0.1202	509433205
4499	PCodG	0.0157	509485291
5562	PCodG	0.5266	509929989
25483	PCodG	0.613	509960195
12332	PCodG	0.0585	509960283
11262	PCodG	0.0204	510095001
19066	PCodG	0.2779	510095089
25009	PCodG	0.9854	510148142
644	PCodG	0.0822	510842565
23920	PCodG	0.2217	510861775
22941	PCodG	0.2551	511003012
20186	PCodG	0.0136	511022053
12277	PCodG	0.4146	511023721
4070	PCodG	0.0198	511039825
14117	PCodG	0.8977	511156055
6279	PCodG	0.1577	511559136
3900	PCodG	0.1795	511559224
579	PCodG	0.0798	511687888
23026	PCodG	0.5606	511732499
425	PCodG	0.3442	511806539
5116	PCodG	0.0359	511806627
4172	PCodG	0.0133	511821142
19061	PCodG	0.0532	511916927
20372	PCodG	0.0833	512342350
1452	PCodG	0.0934	512353146
23575	PCodG	0.0336	512372055
14049	PCodG	0.0745	512405492
15251	PCodG	0.0086	512419004
5334	PCodG	0.0555	512435441
10530	PCodG	0.0506	512451461
22409	PCodG	0.0122	512624167
21119	PCodG	0.0564	512834578
9565	PCodG	0.162	513015635
7252	PCodG	0.1236	513119356
18733	PCodG	-0.0016	513139046
18641	PCodG	0.0633	513183803
1323	PCodG	0.1729	513195033
10711	PCodG	0.0996	513240322
1285	PCodG	0.144	513328693
10529	PCodG	0.4472	513357036
12213	PCodG	0.0323	513371760
15808	PCodG	0.3884	513441410
9726	PCodG	4.00E-04	513618894
16812	PCodG	0.0085	514050538
8915	PCodG	0.0143	514611051
12432	PCodG	0.0317	514792429
21762	PCodG	0.0309	514795061
15066	PCodG	0.1008	514964993
24691	PCodG	0.0289	514967638
9855	PCodG	0.0429	515100898
769	PCodG	0.0066	515110943
2880	PCodG	0.0917	515111031
18028	PCodG	0.0432	515590128
4066	PCodG	0.0202	515598207
12693	PCodG	0.9052	515651085
380	PCodG	0.0885	515651170
16458	PCodG	0.133	515728339
3405	PCodG	0.1763	515851795
12320	PCodG	0.8495	515863363
3019	PCodG	0.5891	515917027
12520	PCodG	0.1079	515964640
24	PCodG	0.0203	516047873
19633	PCodG	0.0214	516199308
19541	PCodG	0.0609	516249801
5654	PCodG	0.8397	516693378
786	PCodG	0.0231	516961027
10732	PCodG	-0.0013	517364103
11146	PCodG	0.624	517364191
15373	PCodG	0.8311	517558064
8534	PCodG	0.8479	517558152
54	PCodG	0.9295	517567213
12479	PCodG	0.0286	517731729
6576	PCodG	0.0594	517814632
14059	PCodG	0.0551	517856625
14803	PCodG	8.00E-04	517901563
11983	PCodG	0.1392	517983522
7603	PCodG	0.0391	518145416
19294	PCodG	0.0349	518283121
16908	PCodG	0.2328	518313953
21097	PCodG	0.0154	518402122
20859	PCodG	0.4788	518710366
22336	PCodG	0.0225	519132753
1469	PCodG	0.1252	519218309
18793	PCodG	0.0503	519250295
15531	PCodG	0.039	519882068
22001	PCodG	0.0194	519915045
8873	PCodG	0.0034	520042336
3138	PCodG	0.0202	520097881
5155	PCodG	0.3699	520099671
19758	PCodG	0.0783	520358756
1229	PCodG	0.0775	520358844
17475	PCodG	0.0708	520545880
18306	PCodG	0.1149	520737756
4950	PCodG	0.3658	521077961
23331	PCodG	0.0071	521200151
2417	PCodG	0.2001	521210420
17549	PCodG	0.0459	521455565
1197	PCodG	0.1493	521657444
232	PCodG	0.2022	521712084
21100	PCodG	0.0334	521790903
15614	PCodG	0.0352	521808585
14311	PCodG	0.2425	522001132
12639	PCodG	0.0105	522249926
9008	PCodG	5.00E-04	522378161
19070	PCodG	0.0208	522435157
10160	PCodG	0.2378	522439004
24005	PCodG	0.0075	522920778
6947	PCodG	0.0318	522961375
24646	PCodG	0.1002	523021734
19304	PCodG	0.6706	523025983
25052	PCodG	7.00E-04	523501614
7992	PCodG	0.007	523837245
18770	PCodG	0.0517	523952501
10836	PCodG	0.0555	523979357
9274	PCodG	0.0244	523994341
298	PCodG	0.0366	524591823
17826	PCodG	0.0548	524636688
13399	PCodG	0.4101	524778362
22984	PCodG	0.0598	525158129
9085	PCodG	0.1003	525472045
22423	PCodG	0.0371	525666175
22790	PCodG	0.0051	525704773
23520	PCodG	0.0601	525765273
19528	PCodG	0.0254	526149997
16690	PCodG	0.0309	526158503
18760	PCodG	0.0826	526282918
5148	PCodG	0.1475	526283006
20239	PCodG	0.0214	526324755
18703	PCodG	0.2252	526367921
18142	PCodG	0.1993	526569647
21748	PCodG	0.7726	526720642
22761	PCodG	0.0314	526722689
1254	PCodG	0.0984	526754884
9563	PCodG	0.0702	526846713
15639	PCodG	0.1194	527174128
1092	PCodG	0.0085	527356872
14764	PCodG	0.034	527469251
1926	PCodG	0.0302	527483041
4766	PCodG	0.0059	527804024
22306	PCodG	0.0396	527968166
25286	PCodG	0.0296	528332662
10568	PCodG	0.0432	528356032
1000	PCodG	0.0157	528356120
14236	PCodG	0.3763	528413638
9970	PCodG	-0.0012	528455527
594	PCodG	0.0725	528642757
15293	PCodG	0.3134	528701713
7127	PCodG	0.5172	528767612
13641	PCodG	0.15	528805090
2497	PCodG	0.1169	528805178
4939	PCodG	0.0576	529074124
9355	PCodG	0.8897	529109303
8642	PCodG	0.0052	529351992
6026	PCodG	0.063	529352080
23747	PCodG	0.0273	529459291
3023	PCodG	0.1223	529715295
20612	PCodG	0.1119	529900082
18835	PCodG	0.3815	530061558
11889	PCodG	0.1798	530073979
9218	PCodG	0.0526	530171788
15667	PCodG	0.4161	530311993
11580	PCodG	0.2248	530469526
14479	PCodG	0.0045	530606053
10738	PCodG	0.3963	530731625
4911	PCodG	0.0386	530747600
16858	PCodG	0.0514	531135066
20336	PCodG	-0.0016	532544081
23364	PCodG	0.914	532756337
17149	PCodG	0.1897	533120070
14912	PCodG	0.0091	533403921
17237	PCodG	0.0154	533801975
4541	PCodG	0.7208	534055341
20543	PCodG	0.035	534055429
17298	PCodG	0.1901	534057229
3420	PCodG	0.0034	534117808
1911	PCodG	0.3475	534382499
992	PCodG	0.0386	534384509
20795	PCodG	0.2534	534393217
10676	PCodG	0.0132	534683959
21433	PCodG	0.0261	534785268
19	PCodG	0.0301	534836552
17687	PCodG	0.0136	535405155
8471	PCodG	0.5526	535636171
21996	PCodG	0.087	535694818
9134	PCodG	0.0251	535815045
9079	PCodG	0.0396	535829173
4380	PCodG	0.0245	535829261
8514	PCodG	0.042	535916800
18063	PCodG	0.0119	535923836
11443	PCodG	0.0289	535955916
24292	PCodG	0.0141	536085653
15306	PCodG	0.0254	536111914
8026	PCodG	0.0314	536127018
17350	PCodG	0.0051	536127106
535	PCodG	0.0535	536167389
7789	PCodG	0.0088	536177582
4570	PCodG	0.091	536230780
20532	PCodG	0.2742	536306570
3797	PCodG	0.0529	536527213
3303	PCodG	0.026	536839723
14213	PCodG	3.00E-04	536861577
6988	PCodG	0.3792	536930236
14741	PCodG	0.0449	536957875
24471	PCodG	0.0449	536957963
24454	PCodG	-2.00E-04	537032688
673	PCodG	0.1109	537054105
10226	PCodG	0.3592	537616453
17192	PCodG	0.1502	537736296
24510	PCodG	0.0809	538041986
15610	PCodG	0.1677	538080119
5765	PCodG	0.0849	538194265
3000	PCodG	0.0211	538263657
10552	PCodG	0.2292	538310714
16963	PCodG	0.1435	538347443
8840	PCodG	0.5695	538411757
16	PCodG	0.0186	538548171
15039	PCodG	-0.0019	538548259
11846	PCodG	0.0464	538689753
10576	PCodG	0.0198	538847787
5001	PCodG	0.0169	539069203
2694	PCodG	0.037	539247127
19138	PCodG	0.2028	539390464
12775	PCodG	0.0871	539469247
700	PCodG	0.0117	539890306
18471	PCodG	0.1551	539890394
8586	PCodG	0.0565	539911169
4214	PCodG	0.0819	539926066
2677	PCodG	0.0689	540282310
25205	PCodG	0.0596	540338859
15527	PCodG	0.0614	540442384
463	PCodG	0.069	540443026
24309	PCodG	0.2077	540470882
21559	PCodG	0.0492	540500788
4207	PCodG	0.2015	540537329
25322	PCodG	0.0414	540538338
17254	PCodG	0.0163	540644438
805	PCodG	0.2121	540661057
19022	PCodG	0.0413	540764448
6028	PCodG	0.442	540940131
2135	PCodG	0.602	540940219
9852	PCodG	0.3884	540941717
10441	PCodG	0.232	541463326
9865	PCodG	0.0289	541739762
9964	PCodG	0.015	541801169
11268	PCodG	0.0132	541925020
3902	PCodG	0.3626	541993216
7315	PCodG	0.1804	542261025
18476	PCodG	0.9685	542478865
24994	PCodG	0.2392	542835518
3501	PCodG	0.145	542916586
5169	PCodG	0.0267	542939681
8831	PCodG	0.2367	543107223
1933	PCodG	0.7249	543249047
17116	PCodG	0.043	543353014
3298	PCodG	0.3477	543518453
13518	PCodG	0.9406	543752980
2456	PCodG	0.1077	543881967
22240	PCodG	0.0307	543887547
24433	PCodG	0.0853	543913982
10501	PCodG	0.0224	543952372
3342	PCodG	0.5895	544036775
8979	PCodG	0.0481	544359831
24980	PCodG	-0.0016	545138086
10953	PCodG	0.0633	545149657
4033	PCodG	0.0062	545645434
6721	PCodG	0.046	545733990
612	PCodG	0.1089	545812719
18047	PCodG	0.0388	545966819
4100	PCodG	0.0275	546022548
1503	PCodG	0.3603	546083682
4036	PCodG	0.1094	546121366
13552	PCodG	0.1516	546126270
19821	PCodG	0.1017	546436087
20688	PCodG	0.0083	546710026
18512	PCodG	0.0125	546717518
6085	PCodG	0.7044	546762365
17523	PCodG	0.326	547056328
3867	PCodG	0.078	547056416
15526	PCodG	0.0616	547081799
93	PCodG	0.3764	547240116
9192	PCodG	7.00E-04	547248385
23626	PCodG	0.0068	547691183
23252	PCodG	0.0183	547736230
7688	PCodG	0.4016	548341759
6314	PCodG	0.0852	548439073
10785	PCodG	0.9562	548579500
5632	PCodG	0.0883	548680882
12506	PCodG	0.0282	548777969
3	PCodG	0.0116	548832167
16057	PCodG	0.6136	548867769
746	PCodG	0.0268	548914948
12430	PCodG	0.0194	548960840
9766	PCodG	0.0112	549057422
23590	PCodG	0.0014	549068408
8409	PCodG	-0.0016	549135403
17382	PCodG	0.0338	549140809
3600	PCodG	0.0465	549141582
4148	PCodG	0.1284	549185835
3622	PCodG	0.1786	549186540
19039	PCodG	0.0106	549216450
6126	PCodG	0.0088	549751059
11670	PCodG	0.185	549878401
23613	PCodG	0.0348	550187093
21152	PCodG	0.0662	550364244
2601	PCodG	0.0783	550388991
7988	PCodG	0.5311	550406260
7703	PCodG	0.2811	550429615
2261	PCodG	0.0667	550572996
3855	PCodG	0.0175	550718421
17578	PCodG	0.0136	550758771
19650	PCodG	0.0574	551172382
16059	PCodG	0.0395	551204967
21833	PCodG	0.3391	551211010
5923	PCodG	0.0807	551296226
24031	PCodG	0.0154	551296314
17860	PCodG	0.0609	551382408
14902	PCodG	0.0136	551479105
19995	PCodG	0.0703	551496950
19666	PCodG	0.0087	551595079
14221	PCodG	0.0207	551632394
8867	PCodG	0.0122	551753749
2366	PCodG	0.0304	551814472
18581	PCodG	0.3943	551948304
3043	PCodG	0.3364	551966394
12458	PCodG	0.1504	551984246
24928	PCodG	0.0527	551984598
4257	PCodG	0.0462	552039916
13218	PCodG	0.3124	552131346
12049	PCodG	0.0266	552627075
13574	PCodG	0.0257	552720192
2769	PCodG	0.0227	552724066
21920	PCodG	0.1183	552761364
16615	PCodG	0.0135	552979416
12255	PCodG	0.0425	553026958
9323	PCodG	0.1583	553064249
21558	PCodG	0.1884	553225262
2762	PCodG	0.1374	553437210
16563	PCodG	0.0098	553453717
4280	PCodG	0.0288	553672122
14698	PCodG	0.0796	553720523
18480	PCodG	0.0187	553722426
25554	PCodG	0.0096	553859495
11048	PCodG	0.0336	553949837
18398	PCodG	0.5559	554361304
23429	PCodG	0.3213	555093798
707	PCodG	0.0336	555292972
11851	PCodG	0.0258	555538455
12449	PCodG	0.1925	555538544
160	PCodG	0.0135	555580266
12537	PCodG	0.0387	555601987
19384	PCodG	0.0085	555788353
15948	PCodG	0.075	555836619
9184	PCodG	0.2139	555990228
18704	PCodG	0.6133	556064387
3780	PCodG	0.5348	556125318
8530	PCodG	0.0184	556558927
951	PCodG	0.1272	556737041
10150	PCodG	0.0103	556840761
23351	PCodG	0.7565	556952317
24664	PCodG	0.2154	557206248
18318	PCodG	0.0219	557286715
6566	PCodG	0.005	557348679
15841	PCodG	0.0846	557352003
23950	PCodG	0.0079	557352092
11469	PCodG	0.2101	557431505
6318	PCodG	0.2669	557469837
18108	PCodG	0.2012	557576585
5273	PCodG	0.0289	557581617
6617	PCodG	6.00E-04	557633124
6388	PCodG	0.283	557702943
23060	PCodG	0.0526	557739718
17512	PCodG	0.1266	557759213
15098	PCodG	0.056	557861885
5016	PCodG	0.0566	557861973
23441	PCodG	0.0186	557886016
16577	PCodG	0.0259	557887733
22905	PCodG	0.0367	557930041
18331	PCodG	0.0011	558109195
16037	PCodG	0.0087	558123716
13608	PCodG	0.0123	558297742
1590	PCodG	0.0543	558627168
5516	PCodG	0.353	558696185
19050	PCodG	0.064	558872620
11367	PCodG	0.0808	559000424
6306	PCodG	0.0754	559131605
15267	PCodG	0.1642	559135462
24544	PCodG	0.0102	559247594
7192	PCodG	0.0481	559293977
23152	PCodG	0.0211	559342552
613	PCodG	0.0035	559342936
17021	PCodG	0.3325	559423967
21924	PCodG	0.0233	559517561
21148	PCodG	0.0728	559536079
5891	PCodG	0.0284	559709836
1294	PCodG	0.0899	560019988
21084	PCodG	0.357	560327469
20242	PCodG	0.1826	560448505
4404	PCodG	0.0172	560847145
18881	PCodG	0.0178	560934795
21106	PCodG	0.0119	560934881
14466	PCodG	0.0085	560996725
20466	PCodG	0.028	560996813
2950	PCodG	0.0265	561059429
6802	PCodG	0.763	561238999
23922	PCodG	0.1726	561446587
4458	PCodG	0.009	561545881
14269	PCodG	0.0086	561799576
13712	PCodG	0.0566	562078264
22445	PCodG	0.1281	562134513
24742	PCodG	0.0477	562135701
4174	PCodG	0.0102	562361844
4081	PCodG	0.3965	562545007
9418	PCodG	0.006	562545095
17004	PCodG	0.0261	562607436
17131	PCodG	0.3935	562633211
4039	PCodG	0.0756	562682500
2690	PCodG	0.0797	563206922
20082	PCodG	0.0549	563437870
6983	PCodG	0.2284	563516132
3413	PCodG	0.0135	563984806
25162	PCodG	0.0972	564007824
8794	PCodG	0.1618	564016904
19286	PCodG	0.0176	564016992
5387	PCodG	0.0806	564041833
20462	PCodG	0.1698	564063806
22899	PCodG	0.1076	564165445
24986	PCodG	0.113	564221412
23627	PCodG	0.0508	564358481
22022	PCodG	-8.00E-04	564495730
22061	PCodG	0.0088	564537152
17890	PCodG	0.206	564572135
21537	PCodG	0.3891	564759752
1739	PCodG	0.0144	564990716
9211	PCodG	0.8388	565190521
1253	PCodG	0.0095	565233881
14171	PCodG	0.0528	565374611
23361	PCodG	0.0428	565443965
23721	PCodG	0.0451	565620807
12736	PCodG	0.0183	565640628
4775	PCodG	0.0176	565691135
13934	PCodG	0.0409	565910225
13167	PCodG	0.0523	565918231
2206	PCodG	0.2053	566706081
792	PCodG	0.0753	566894733
6565	PCodG	0.8602	566968758
17600	PCodG	0.1375	567011060
13531	PCodG	0.1393	567405293
14592	PCodG	0.6028	567660237
9610	PCodG	0.118	567956603
20312	PCodG	0.0198	568058182
12762	PCodG	0.072	568070422
7205	PCodG	0.3064	568283927
5030	PCodG	0.0231	568361567
4440	PCodG	0.0877	568417811
20835	PCodG	0.0471	568545018
8056	PCodG	0.0098	568555755
22406	PCodG	0.0324	568689055
7206	PCodG	0.54	569361212
22349	PCodG	0.2349	569430098
5035	PCodG	0.0892	569485731
21060	PCodG	0.028	569538770
2554	PCodG	-9.00E-04	569558666
23115	PCodG	0.0044	569558666
1349	PCodG	0.0288	569776267
6989	PCodG	0.0411	569799426
2718	PCodG	0.018	569841668
9705	PCodG	0.0133	569913094
10316	PCodG	0.1572	569929568
11565	PCodG	0.1956	570011033
8540	PCodG	0.023	570066558
21671	PCodG	0.6104	570098983
245	PCodG	0.0461	570122717
1889	PCodG	0.0574	570453526
9347	PCodG	0	570458703
19502	PCodG	0.1595	570483956
7583	PCodG	0.106	570526356
11144	PCodG	0.0056	570591926
17615	PCodG	0.0722	570688062
16393	PCodG	0.0152	571031551
10134	PCodG	0.0177	571492358
1629	PCodG	0.039	572012679
11611	PCodG	0.4728	572257834
8484	PCodG	0.0944	572344095
525	PCodG	0.1196	572438747
3196	PCodG	0.0017	572471242
12937	PCodG	0.0544	572551315
11537	PCodG	0.0086	572728219
24734	PCodG	0.0063	572810403
6913	PCodG	0.0511	572962747
12711	PCodG	0.033	573016249
4759	PCodG	0.009	573124549
647	PCodG	-0.0019	573186855
22364	PCodG	0.0465	573264857
20374	PCodG	0.0452	573264945
23502	PCodG	0.0207	573360722
9275	PCodG	0.0309	573360810
16745	PCodG	0.004	573463750
5813	PCodG	0.011	573505764
8289	PCodG	0.2337	573774585
14296	PCodG	0.0137	573954137
13379	PCodG	0.0268	574550545
18065	PCodG	0.3453	575074401
4539	PCodG	0.9585	575243293
24979	PCodG	0.1463	575297284
2382	PCodG	0.0372	575620953
22328	PCodG	0.1035	575738954
2947	PCodG	0.0955	575990087
1939	PCodG	0.619	575997615
20486	PCodG	0.0532	576267050
22386	PCodG	0.1235	576383023
16861	PCodG	0.1078	576417321
4217	PCodG	0.0316	576472135
25365	PCodG	0.0853	576473069
22992	PCodG	0.0364	576532054
17461	PCodG	0.0588	576613105
1969	PCodG	0.0087	576621517
5776	PCodG	0.0701	576648612
22242	PCodG	0.2318	576706865
3499	PCodG	0.4551	576781483
14115	PCodG	0.0366	576852211
23608	PCodG	0.1878	577107126
24671	PCodG	0.0149	577345320
5673	PCodG	0.0337	577658399
24528	PCodG	0.1315	577844385
