chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue	positive	negative	selection
LG02	13769039.3557047	0.339980827202604	0.121729962879951	0.025466947187379	0.468927847723066	0.958915325779156	0	0	No
LG02	13916477.8657718	0.228409610753259	0.131860967772809	0.0285083033775564	0.433586563613013	0.806284507462369	0	0	No
LG02	14063916.3758389	0.1183466330343	0.139158355292958	0.0318652961968078	0.410886868359995	0.419147038347319	0	0	No
LG02	14211354.885906	0.0529315953361722	0.13882125832866	0.0315126015944873	0.408951355011694	0.201595738966986	0	0	No
LG02	14358793.3959732	0.0323540278996402	0.136188661524059	0.0309475425867267	0.422896309090222	0.166262333375937	0	0	No
LG02	14506231.9060403	0.0473153098631374	0.133212053406318	0.0325428983696109	0.417008774498393	0.208121512665564	0	0	No
LG02	14653670.4161074	0.103568030327003	0.142922690884856	0.0352548770284709	0.392785404770319	0.341029053838782	0	0	No
LG02	14801108.9261745	0.165406803548767	0.140989072869694	0.0325097423473189	0.405308973097186	0.595496685504205	0	0	No
LG02	14948547.4362416	0.183675986833629	0.127661586500619	0.0275876261688454	0.43923680428476	0.687028528987831	0	0	No
LG02	15095985.9463087	0.166361642186007	0.126118986860412	0.0260183658980395	0.451357253580944	0.633176804357882	0	0	No
LG02	15243424.4563758	0.132135631208039	0.136525243469667	0.0273571194829535	0.424510757752866	0.483837002813203	0	0	No
LG02	15390862.966443	0.093884593073572	0.135232435842392	0.0276829252069365	0.435993345341392	0.353401038655203	0	0	No
LG02	15538301.4765101	0.0802701883280564	0.113694235348769	0.023407995419628	0.498706350615499	0.401641629838853	0	0	No
LG02	15685739.9865772	0.0947600694573616	0.10930653535586	0.0208048580031735	0.5102106683993	0.459409068088431	0	0	No
LG02	15833178.4966443	0.155886903932861	0.124546949425133	0.0215864498195768	0.493008086672648	0.59669564241976	0	0	No
LG02	15980617.0067114	0.254964845666309	0.131748708400144	0.0228611480689723	0.443433818777924	0.854220232229958	0	0	No
LG02	16128055.5167785	0.330167483883617	0.115808326439241	0.0205634944685058	0.490730714872577	0.943486726378186	0	0	No
LG02	16275494.0268456	0.338412133548704	0.10836937509831	0.0220435199910937	0.499627985093663	0.950056097855233	0	0	No
LG02	16422932.5369128	0.271360693758992	0.126505302747367	0.0297987896460007	0.447346260146981	0.8922470296176	0	0	No
LG02	16570371.0469799	0.139312819727094	0.1458275332844	0.0369245066924347	0.377891626976454	0.471633541347954	0	0	No
LG02	16717809.557047	0.0496418986005831	0.14232228654567	0.0369632144408473	0.389964850271541	0.164771928340052	0	0	No
LG02	16865248.0671141	0.0219840775016234	0.144534014692865	0.0365882748848101	0.383930140350784	0.0974690943870135	0	1	Yes
LG02	17012686.5771812	0.0145144241778755	0.147723889139748	0.0384408893736756	0.369996162186405	0.0674708823986617	0	1	Yes
LG02	17160125.0872483	0.0140266295749558	0.149779973158204	0.0419162543435265	0.355782618233259	0.0521082388701879	0	1	Yes
LG02	17307563.5973154	0.0177861122326171	0.147095537319071	0.0412401246063379	0.369334484155419	0.0707096126589039	0	1	Yes
LG02	17455002.1073826	0.0396105148548588	0.136736597210161	0.0385153962552739	0.403879988694556	0.164746812751141	0	0	No
LG02	17602440.6174497	0.111231666781872	0.137708630077581	0.0378400963820372	0.402126664999473	0.395070489432142	0	0	No
LG02	17749879.1275168	0.254348646968515	0.145506635183806	0.0382541495986571	0.379839718044563	0.881928769811838	0	0	No
LG02	17897317.6375839	0.382899350689904	0.138740713299501	0.0368201489462228	0.397823210646077	0.993746665748029	0	0	No
LG02	18044756.147651	0.430031384491552	0.139039191648067	0.0350148155929537	0.402191680631666	0.998240796128186	1	0	Yes
LG02	18192194.6577181	0.425533952772383	0.14467598413402	0.0344877456016222	0.387771090230686	0.998377262091905	1	0	Yes
LG02	18339633.1677852	0.395150896230482	0.143816442624983	0.0369554796567512	0.383382485648318	0.99641986385684	1	0	Yes
LG02	18487071.6778523	0.340863961876887	0.140394281215099	0.0418715951897359	0.38807649202864	0.983861949752549	0	0	No
LG02	18634510.1879195	0.24949344624652	0.144830762061701	0.0476351877345787	0.365819444148903	0.890261196134775	0	0	No
LG02	18781948.6979866	0.162935449725505	0.150748909637741	0.0509500458958457	0.341034153463948	0.562948296553293	0	0	No
LG02	18929387.2080537	0.134172562477707	0.151870986264787	0.0533124825968664	0.330483057367423	0.404663169507282	0	0	No
LG02	19076825.7181208	0.155328754442425	0.154550282570878	0.0545337367742154	0.320320030526147	0.504450235481103	0	0	No
LG02	19224264.2281879	0.194062954060202	0.154485714729356	0.0555397976524826	0.315684532674782	0.719032854929033	0	0	No
LG02	19371702.738255	0.227001523617068	0.154609664126679	0.0567119001991594	0.317378752222692	0.85465212997325	0	0	No
LG02	19519141.2483221	0.229688028433291	0.153306781728663	0.0571422502778286	0.319764065117265	0.866187992408486	0	0	No
LG02	19666579.7583893	0.186654501399063	0.152357752538015	0.0550430082984387	0.327748178199405	0.68341729730678	0	0	No
LG02	19814018.2684564	0.122936976650994	0.150041647367894	0.047594787926393	0.350870173582472	0.368495789590148	0	0	No
LG02	19961456.7785235	0.0776849032834503	0.145221410268375	0.0420356515903846	0.370662330989741	0.223377610236045	0	0	No
LG02	20108895.2885906	0.0568926404797393	0.1441510839137	0.0423005389711012	0.371668081583229	0.162695924561982	0	0	No
LG02	20256333.7986577	0.0483905533990713	0.150155041483891	0.043983518369271	0.352765198273013	0.107922754833536	0	0	No
LG02	20403772.3087248	0.0490541800610563	0.143805758968048	0.0412514577841582	0.375087593838032	0.144800683557803	0	0	No
LG02	20551210.8187919	0.0525149485869709	0.140503061357467	0.0389116864755249	0.393045857514175	0.17998421633336	0	0	No
LG02	20698649.3288591	0.0599887891671066	0.144065278373996	0.0397255953796193	0.373784883520166	0.175018209612047	0	0	No
LG02	20846087.8389262	0.0706227019243633	0.149534875333001	0.0417596527727334	0.358787878971764	0.174946903613456	0	0	No
LG02	20993526.3489933	0.0780391709181042	0.145583166920125	0.0404973408516861	0.376455341159592	0.22727948405006	0	0	No
LG02	21140964.8590604	0.0811408019422564	0.141552881329032	0.0392283736244482	0.388735985517912	0.261541588725176	0	0	No
LG02	21288403.3691275	0.0897118065969899	0.14554846425048	0.0438678873574485	0.368844510212314	0.261433824838501	0	0	No
LG02	21435841.8791946	0.115720116527429	0.150018069388466	0.0520473887359508	0.340611036448356	0.326230419219614	0	0	No
LG02	21583280.3892617	0.146912613795103	0.151408278126057	0.0526976936673442	0.333514002970715	0.475723460646072	0	0	No
LG02	21730718.8993289	0.169609305907074	0.153460904382188	0.0498460958507502	0.33222821871154	0.585454147928932	0	0	No
LG02	21878157.409396	0.186904968198752	0.153713340142222	0.0487259069997455	0.331565798449171	0.671337877204147	0	0	No
LG02	22025595.9194631	0.200232615131828	0.153220000533895	0.0514368884464656	0.332520916813657	0.736377747444932	0	0	No
LG02	22173034.4295302	0.195610767595132	0.152073996081661	0.0585155759438802	0.321521201234262	0.736377769122115	0	0	No
LG02	22320472.9395973	0.155068702830997	0.154251134418745	0.0585631405495862	0.314128090237847	0.504860734540394	0	0	No
LG02	22467911.4496644	0.108355364547989	0.151008557507442	0.0502340917292815	0.337544595153015	0.288431674850741	0	0	No
LG02	22615349.9597315	0.0824240547568101	0.152418557761574	0.0472171960436935	0.343275094396693	0.187852770871566	0	0	No
LG02	22762788.4697987	0.0705714217874951	0.15315749421393	0.0506769673614893	0.329972812871649	0.132588034583704	0	0	No
LG02	22910226.9798658	0.0642610405507741	0.153111116450906	0.0543736229399114	0.322228652007958	0.102940088863697	0	0	No
LG02	23057665.4899329	0.0636627991145687	0.150466346199808	0.0508431797059164	0.338417093634472	0.127506933255348	0	0	No
LG02	23205104	0.0728081092383917	0.148093998505998	0.0434717215797087	0.365142544662792	0.192812708352218	0	0	No
LG03	1275362	0.0552624186675742	0.12631394487068	0.0286474115914261	0.449589472360929	0.272855461246826	0	0	No
LG03	1458305.04697987	0.0360107488588076	0.120753634777574	0.0241707077060896	0.498096382760076	0.256618176313692	0	0	No
LG03	1641248.09395973	0.0289004663136236	0.117986641439643	0.0205391730193643	0.505974429720009	0.25471363134944	0	0	No
LG03	1824191.1409396	0.0310667204249116	0.101468900414593	0.0205149160520407	0.666074798534405	0.333745303381596	0	0	No
LG03	2007134.18791946	0.0330923713043711	0.122314881996191	0.0220941067930524	0.517209778098214	0.247512877219414	0	0	No
LG03	2190077.23489933	0.0526791955271342	0.136537022742161	0.0318216344810092	0.418854313965423	0.214275857422117	0	0	No
LG03	2373020.28187919	0.0957255952185711	0.138304557375815	0.0372822034227333	0.393066758208618	0.329774126200119	0	0	No
LG03	2555963.32885906	0.169665512986556	0.150314261623448	0.0420163430125423	0.356287860613037	0.591265122679874	0	0	No
LG03	2738906.37583893	0.236921661532015	0.148410977007644	0.0440161154850448	0.355495124345626	0.856312894968192	0	0	No
LG03	2921849.42281879	0.246181175962793	0.150035063758569	0.0428425485195261	0.358303006400258	0.872661298189972	0	0	No
LG03	3104792.46979866	0.188287286833329	0.144667507118315	0.0387202595198961	0.376443007374677	0.68466789059034	0	0	No
LG03	3287735.51677852	0.106166193158367	0.132332420911945	0.0315564919159687	0.423924066285879	0.404347647228147	0	0	No
LG03	3470678.56375839	0.0485826722774846	0.119209984411957	0.0244703809337895	0.52459334436744	0.297877105202951	0	0	No
LG03	3653621.61073826	0.0236152425161782	0.114377524348486	0.0192170682045216	0.602532169642458	0.270766349835032	0	0	No
LG03	3836564.65771812	0.0486500446225193	0.104168154108682	0.0178152602140582	0.588475230288398	0.358579848716924	0	0	No
LG03	4019507.70469799	0.0754485637953878	0.0927227781052244	0.011584507015046	0.714746840217661	0.461899070311337	0	0	No
LG03	4202450.75167785	0.0958743528586243	0.0981453900964023	0.0100734772222185	0.610743444350577	0.4944788225952	0	0	No
LG03	4385393.79865772	0.11759170256261	0.0993895672340721	0.0117356114462724	0.603066989001631	0.54464319912851	0	0	No
LG03	4568336.84563758	0.138564817868648	0.100000090680861	0.0142524740251039	0.686184613122405	0.588381647352622	0	0	No
LG03	4751279.89261745	0.14445363794134	0.115994403156423	0.0257283721417251	0.486759320435058	0.586591918093532	0	0	No
LG03	4934222.93959732	0.112870955418752	0.132786966770336	0.0345202380516956	0.464694608436848	0.428579947213386	0	0	No
LG03	5117165.98657718	0.0745525655331604	0.143281758179572	0.0376758738035071	0.384031291024067	0.229364300604239	0	0	No
LG03	5300109.03355705	0.0507464793323982	0.150610659003691	0.0409578134422253	0.357784466814824	0.118777485211447	0	0	No
LG03	5483052.08053691	0.0418811187336316	0.150391532175244	0.0415936533006729	0.354028291649907	0.0965071068977036	0	0	No
LG03	5665995.12751678	0.0459859802807091	0.147128263974244	0.0398996945780435	0.366139809490408	0.123793031838404	0	0	No
LG03	5848938.17449664	0.0740575641463645	0.139323627513424	0.037800619418054	0.412771929832596	0.255218867892218	0	0	No
LG03	6031881.22147651	0.174590207509987	0.130229217276573	0.0377474868963496	0.424950315210924	0.660262598943241	0	0	No
LG03	6214824.26845638	0.247173126127753	0.128776257863791	0.0338270289742298	0.489907967650362	0.843472602583824	0	0	No
LG03	6397767.31543624	0.193570339089278	0.140306128826384	0.0341525250059051	0.401502735823124	0.704043942692062	0	0	No
LG03	6580710.36241611	0.136364069835122	0.146499657076928	0.0415688427051164	0.368787342539504	0.453988692855983	0	0	No
LG03	6763653.40939597	0.109766127004397	0.150572147307214	0.0509147559784147	0.337950519447641	0.296756622205729	0	0	No
LG03	6946596.45637584	0.110957262286114	0.154868475527203	0.0584202474219557	0.312901715607787	0.255783847039761	0	0	No
LG03	7129539.5033557	0.127941041491174	0.154695412868843	0.060001216730156	0.313125150261563	0.343588629800306	0	0	No
LG03	7312482.55033557	0.131739153521145	0.155762810734756	0.0617296969934052	0.303479707297615	0.351972920122836	0	0	No
LG03	7495425.59731544	0.109973501973345	0.15586154078351	0.062789252711984	0.3020478559717	0.230384341761653	0	0	No
LG03	7678368.6442953	0.0934332933767554	0.155074652292952	0.062658389323699	0.308332410760676	0.169308384266358	0	0	No
LG03	7861311.69127517	0.114138450973022	0.154626983506944	0.0591550928269585	0.310089529456947	0.268647937109919	0	0	No
LG03	8044254.73825503	0.166086212807861	0.152581620119722	0.0561429831462031	0.326645873721717	0.575067866573636	0	0	No
LG03	8227197.7852349	0.240962603470558	0.15306435044435	0.0538753752613009	0.328487820715342	0.887387187795338	0	0	No
LG03	8410140.83221477	0.316118016464758	0.150818293856385	0.0495967257802194	0.33991018436195	0.983929051839028	0	0	No
LG03	8593083.87919463	0.330350300658007	0.147335637939692	0.04486554808506	0.361602426494386	0.984173285195037	0	0	No
LG03	8776026.9261745	0.262671694918992	0.146847197069993	0.0398097162548816	0.370982378766135	0.905065811033318	0	0	No
LG03	8958969.97315436	0.156465794833974	0.138584457823716	0.033173059727117	0.407384469611189	0.56974368918348	0	0	No
LG03	9141913.02013423	0.0870029471842033	0.121469111482572	0.0268795866552217	0.46616394470701	0.391022646013942	0	0	No
LG03	9324856.06711409	0.0954251179253781	0.124069999182909	0.0267143053344342	0.460932036931344	0.407524375766747	0	0	No
LG03	9507799.11409396	0.193531851945764	0.128822513725396	0.0251085986645592	0.476524521120492	0.703213522974798	0	0	No
LG03	9690742.16107382	0.225306458353196	0.113001402513997	0.023368515379339	0.503709673870621	0.79462764508105	0	0	No
LG03	9873685.20805369	0.213979468207375	0.12720800180679	0.025388860971071	0.454710922703437	0.766427640901871	0	0	No
LG03	10056628.2550336	0.223058984795943	0.142389819322651	0.0317976017937744	0.401021418861309	0.789119722269358	0	0	No
LG03	10239571.3020134	0.250965532486057	0.137512667008627	0.0373790289060822	0.397613753045441	0.875296750147652	0	0	No
LG03	10422514.3489933	0.271915877355415	0.145884475710951	0.0419886157199144	0.370567380325339	0.924023285820355	0	0	No
LG03	10605457.3959732	0.297204118688878	0.149580878759392	0.0443761010780781	0.355908458605014	0.961962958465924	0	0	No
LG03	10788400.442953	0.336321263491416	0.148168239344622	0.0456141403476326	0.35845242205267	0.987744858553815	0	0	No
LG03	10971343.4899329	0.33585371463782	0.151379967725685	0.0465583408444644	0.343708759708224	0.990484890995926	0	0	No
LG03	11154286.5369128	0.251066420586279	0.149343456037903	0.0501086937480048	0.345559825569261	0.902630656119154	0	0	No
LG03	11337229.5838926	0.1440560737272	0.15053817742325	0.0528121466848468	0.335801083539593	0.465598397767378	0	0	No
LG03	11520172.6308725	0.0901930700022577	0.153015137436881	0.0521972603231608	0.328469409530393	0.193413454363426	0	0	No
LG03	11703115.6778523	0.0810418086292799	0.152511475066571	0.0517118601688511	0.330934675392564	0.167607842135734	0	0	No
LG03	11886058.7248322	0.0795028715681788	0.152780043272268	0.0520487435308736	0.33278001597617	0.162361134786911	0	0	No
LG03	12069001.7718121	0.0699226144231932	0.152556975282523	0.049409375759595	0.335500367612801	0.13614880290861	0	0	No
LG03	12251944.8187919	0.054065693914884	0.143052813860112	0.0415372621232496	0.377610584762028	0.163547277837109	0	0	No
LG03	12434887.8657718	0.04222685931096	0.136324315305782	0.0348050791490178	0.413930264142717	0.180680038042399	0	0	No
LG03	12617830.9127517	0.0320954244464186	0.138611075656169	0.0310161951106119	0.407630710754939	0.148717462882672	0	0	No
LG03	12800773.9597315	0.0233045110389761	0.117129237930254	0.0242751806701109	0.518442136129212	0.2394954558782	0	1	Yes
LG03	12983717.0067114	0.0184565946596995	0.104047441977078	0.0153422419866183	0.535619271558652	0.288344291545356	0	0	No
LG03	13166660.0536913	0.0425078012932548	0.100775643304544	0.0149540444894471	0.619757869761588	0.358184921204921	0	0	No
LG03	13349603.1006711	0.178707097652749	0.123234891059426	0.0228004914298791	0.515618526542553	0.665129210673147	0	0	No
LG03	13532546.147651	0.354104983082174	0.121827771424778	0.0226629233228382	0.493498134644281	0.962504624604864	0	0	No
LG03	13715489.1946309	0.36461988425644	0.119184916993556	0.0187319674960647	0.496821808042452	0.965103224466319	0	0	No
LG03	13898432.2416107	0.305881807912214	0.124169627003027	0.022613781052669	0.464833089638033	0.928100850482584	0	0	No
LG03	14081375.2885906	0.213842270464869	0.132690584595048	0.03033228524469	0.437701111984869	0.769902457145811	0	0	No
LG03	14264318.3355705	0.118809087279941	0.141565749218848	0.0364812976646842	0.390787745781224	0.406221481906829	0	0	No
LG03	14447261.3825503	0.0783711440163083	0.136567044538894	0.0336933170530714	0.40680877181599	0.283640082220264	0	0	No
LG03	14630204.4295302	0.0663659140568575	0.143321199581097	0.0319453374508756	0.3969654220725	0.21907864093445	0	0	No
LG03	14813147.4765101	0.0820236384432425	0.141111418060245	0.036863529131229	0.393885920200403	0.270788924731582	0	0	No
LG03	14996090.5234899	0.153855579751337	0.144030406644086	0.043571928952123	0.372425127728278	0.544580384379652	0	0	No
